"card","num_exact","proportion","cluster"
"Dragonfly",3,0.291405184174625,"Cluster_7"
"Dragonfly",4,0.107776261937244,"Cluster_7"
"Dragonfly",5,0.0229195088676671,"Cluster_7"
"Dragonfly",6,0.00409276944065484,"Cluster_7"
"Dragonfly",7,0,"Cluster_7"
"Fox",0,0.163710777626194,"Cluster_7"
"Fox",1,0.383356070941337,"Cluster_7"
"Fox",2,0.305593451568895,"Cluster_7"
"Fox",3,0.121964529331514,"Cluster_7"
"Fox",4,0.0234652114597544,"Cluster_7"
"Fox",5,0.00190995907230559,"Cluster_7"
"Fox",6,0,"Cluster_7"
"Fox",7,0,"Cluster_7"
"Deer",0,0.162346521145975,"Cluster_7"
"Deer",1,0.372442019099591,"Cluster_7"
"Deer",2,0.300409276944065,"Cluster_7"
"Deer",3,0.123601637107776,"Cluster_7"
"Deer",4,0.0360163710777626,"Cluster_7"
"Deer",5,0.00518417462482947,"Cluster_7"
"Deer",6,0,"Cluster_7"
"Deer",7,0,"Cluster_7"
"Stream",0,0,"Cluster_7"
"Stream",1,0,"Cluster_7"
"Stream",2,0.00272851296043656,"Cluster_7"
"Stream",3,0.121691678035471,"Cluster_7"
"Stream",4,0.233015006821282,"Cluster_7"
"Stream",5,0.274215552523874,"Cluster_7"
"Stream",6,0.195088676671214,"Cluster_7"
"Stream",7,0.173260572987722,"Cluster_7"
"Wolf",0,0.179263301500682,"Cluster_7"
"Wolf",1,0.396452933151432,"Cluster_7"
"Wolf",2,0.308867667121419,"Cluster_7"
"Wolf",3,0.102592087312415,"Cluster_7"
"Wolf",4,0.0120054570259209,"Cluster_7"
"Wolf",5,0.000818553888130969,"Cluster_7"
"Wolf",6,0,"Cluster_7"
"Wolf",7,0,"Cluster_7"
